Project	Species	NumIsolates	AvgGenomeBP	TotalBP	NumVariantSite	NumBiallelicSite	NumTriallelicSite	NumQuadallelicSite	NumMultiallelicSite	NumVariantLow	NumBiallelicLow	NumMultiallelicLow	NumVariantModerate	NumBiallelicModerate	NumMultiallelicModerate	NumVariantHigh	NumBiallelicHigh	NumMultiallelicHigh	MeanSNPDist	MedianSNPDist	MaxSNPDist	NumBiallelicOverlappingGene	Percent	Dataset Size (#)	Dataset	hex_color	color
Sm_1	S. maltophilia	11	4850000	53350000	27141	27040	101	0	101	21372	21280	92	6707	6690	17	50	50	0	5888.054545454545	233	17961	8610	7.5	11	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	11	4850000	53350000	42486	42120	364	2	366	33330	32990	340	10618	10564	54	81	81	0	11282.709090909091	13913	20346	13081	7.5	11	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	11	4850000	53350000	60783	60000	776	7	783	46949	46236	713	15853	15725	128	136	136	0	17630.81818181818	19560	27598	18278	7.5	11	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	11	4850000	53350000	67357	66430	916	11	927	51616	50772	844	17951	17792	159	163	161	2	17179.745454545453	17262	26682	19750	7.5	11	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	11	4850000	53350000	38593	38283	310	0	310	30597	30301	296	9308	9266	42	90	90	0	9636.218181818182	11112	22118	12184	7.5	11	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	11	4850000	53350000	49167	48691	474	2	476	38634	38199	435	12117	12039	78	106	106	0	12960.89090909091	14742	24091	14930	7.5	11	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	15	4850000	72750000	35199	34955	244	0	244	28134	27907	227	8243	8202	41	97	96	1	7163.961904761904	313	23240	11239	10	15	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	15	4850000	72750000	51155	50614	540	1	541	39547	39052	495	13319	13239	80	128	128	0	9660.42857142857	10485	23741	15097	10	15	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	15	4850000	72750000	49943	49468	470	5	475	38750	38311	439	12810	12735	75	120	120	0	10375.4	12792	23222	14819	10	15	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	15	4850000	72750000	52569	52014	552	3	555	40853	40340	513	13421	13335	86	116	116	0	11329.580952380953	14394	23734	15622	10	15	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	15	4850000	72750000	36192	35962	229	1	230	28299	28081	218	9139	9109	30	69	69	0	6408.571428571428	284	21629	11221	10	15	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	15	4850000	72750000	51124	50597	524	3	527	39520	39036	484	13333	13251	82	109	108	1	12475.085714285715	14401	21388	15330	10	15	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	15	4850000	72750000	60839	60055	777	7	784	46976	46263	713	15883	15754	129	136	136	0	14996.27619047619	14923	27598	18287	10	15	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	15	4850000	72750000	70956	69929	1015	12	1027	54268	53334	934	18999	18818	181	174	172	2	15617.019047619047	16266	26682	20684	10	15	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	15	4850000	72750000	41048	40713	335	0	335	32297	31980	317	10149	10102	47	95	95	0	9551.895238095238	11108	24639	12930	10	15	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	15	4850000	72750000	57861	57165	690	6	696	44855	44220	635	14860	14734	126	133	133	0	13506.819047619048	14560	24091	17039	10	15	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	19	4850000	92150000	42981	42604	376	1	377	33936	33586	350	10466	10404	62	118	117	1	7915.222222222223	9734	23240	13286	12.5	19	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	19	4850000	92150000	56850	56198	651	1	652	43806	43209	597	14942	14844	98	141	141	0	9185.713450292398	10471	23741	16704	12.5	19	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	19	4850000	92150000	70556	69517	1026	13	1039	54172	53230	942	18655	18476	179	179	179	0	12903.052631578947	14350	27598	20485	12.5	19	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	19	4850000	92150000	52673	52113	557	3	560	40902	40385	517	13476	13389	87	117	117	0	10363.122807017544	14386	23734	15631	12.5	19	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	19	4850000	92150000	48823	48394	425	4	429	37836	37435	401	12593	12529	64	94	94	0	7898.87134502924	4508	21629	14541	12.5	19	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	19	4850000	92150000	55263	54641	617	5	622	42648	42073	575	14448	14347	101	118	117	1	11245.865497076024	14224	21388	16349	12.5	19	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	19	4850000	92150000	78144	76905	1222	17	1239	59571	58442	1129	21135	20924	211	172	172	0	15715.842105263158	17223	27598	22524	12.5	19	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	19	4850000	92150000	74800	73662	1123	15	1138	57181	56145	1036	20040	19838	202	186	184	2	14429.690058479533	14977	26682	21578	12.5	19	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	19	4850000	92150000	44917	44503	412	2	414	35155	34770	385	11289	11225	64	102	101	1	8903.40350877193	11107	24639	13937	12.5	19	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	19	4850000	92150000	67723	66778	936	9	945	51852	50993	859	18020	17856	164	155	155	0	13860.04678362573	15159	24505	19495	12.5	19	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	37	4850000	179450000	59732	58991	735	6	741	46369	45687	682	15296	15173	123	150	149	1	7331.581081081081	4433.5	24715	17719	25	37	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	37	4850000	179450000	82947	81551	1383	13	1396	62630	61367	1263	22939	22694	245	207	206	1	11134.08858858859	14286	25552	23238	25	37	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	37	4850000	179450000	84395	82913	1459	23	1482	64166	62811	1355	22903	22645	258	216	216	0	11756.756756756757	14138.5	27598	23989	25	37	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	37	4850000	179450000	79155	77903	1237	15	1252	60240	59094	1146	21422	21213	209	193	193	0	9876.28978978979	14330	28226	22615	25	37	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	37	4850000	179450000	81796	80467	1316	13	1329	61854	60646	1208	22535	22302	233	184	184	0	11046.996996996997	13751.5	27626	23033	25	37	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	37	4850000	179450000	69412	68448	953	11	964	53084	52204	880	18576	18407	169	167	166	1	11118.054054054053	13596	26902	20059	25	37	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	37	4850000	179450000	87330	85789	1522	19	1541	66099	64694	1405	24020	23754	266	208	205	3	13553.533033033033	15837	27598	24623	25	37	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	37	4850000	179450000	97925	96033	1860	32	1892	73587	71877	1710	27414	27065	349	239	236	3	13009.207207207208	14891	27598	27065	25	37	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	37	4850000	179450000	76238	75001	1223	14	1237	58316	57184	1132	20401	20181	220	187	185	2	10830.309309309308	14220.5	26651	21976	25	37	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	37	4850000	179450000	78055	76841	1201	13	1214	59212	58106	1106	21300	21095	205	182	180	2	11810.039039039038	14966.5	24505	22111	25	37	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	74	4850000	358900000	101265	99180	2048	37	2085	75639	73751	1888	28794	28402	392	258	254	4	10715.128100703443	13687	28226	27678	50	74	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	74	4850000	358900000	98528	96595	1901	32	1933	73398	71655	1743	28179	27818	361	254	253	1	10493.703813402444	13447	25552	26907	50	74	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	74	4850000	358900000	106568	104255	2273	40	2313	79429	77349	2080	30485	30050	435	263	260	3	11008.272491669752	13852	27598	28889	50	74	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	74	4850000	358900000	101692	99668	1991	33	2024	75891	74067	1824	28984	28615	369	251	246	5	10085.277674935209	14007	28226	27753	50	74	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	74	4850000	358900000	102232	100163	2040	29	2069	76161	74314	1847	29243	28833	410	246	243	3	12207.153646797482	14352	27626	27798	50	74	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	74	4850000	358900000	103941	101771	2135	35	2170	77293	75352	1941	29890	29467	423	263	259	4	11558.165494261384	14225	28842	28244	50	74	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	74	4850000	358900000	100284	98272	1980	32	2012	74523	72711	1812	28936	28559	377	257	253	4	10934.890040725657	14194	27598	27385	50	74	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	74	4850000	358900000	120331	117441	2838	52	2890	88875	86284	2591	35158	34596	562	297	291	6	12441.38059977786	14719	28842	31894	50	74	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	74	4850000	358900000	99217	97168	2014	35	2049	74389	72527	1862	27962	27588	374	246	242	4	9961.10181414291	13623	28079	27294	50	74	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	74	4850000	358900000	108203	105897	2267	39	2306	80333	78263	2070	31226	30783	443	271	267	4	12464.28841169937	14878	28079	29281	50	74	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	112	4850000	543200000	116120	113457	2612	51	2663	85680	83291	2389	33979	33454	525	303	298	5	11645.22989060489	14390	28842	30902	75	112	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	112	4850000	543200000	116435	113765	2616	54	2670	85859	83469	2390	34133	33605	528	306	303	3	11735.312097812097	14362.5	28226	30998	75	112	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	112	4850000	543200000	114538	111887	2598	53	2651	84592	82217	2375	33481	32959	522	298	294	4	11225.249517374517	14150	27598	30510	75	112	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	112	4850000	543200000	119046	116268	2726	52	2778	87684	85205	2479	35026	34475	551	307	302	5	10985.075933075934	14323.5	28842	31554	75	112	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	112	4850000	543200000	111210	108724	2444	42	2486	82168	79942	2226	32454	31966	488	292	287	5	11764.642052767053	14346	28842	29713	75	112	S. maltophilia #1	#aaffc3	mint
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NA	-Inf	0	1	0	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NA	-Inf	0	1	0	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NA	-Inf	0	1	0	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NA	-Inf	0	1	0	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NA	-Inf	0	1	0	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NA	-Inf	0	1	0	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NA	-Inf	0	1	0	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NA	-Inf	0	1	0	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NA	-Inf	0	1	0	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NA	-Inf	0	1	0	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	6246	6246	0	0	0	4611	4611	0	1609	1609	0	42	42	0	6246	6246	6246	2	7.5	2	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	6367	6367	0	0	0	4756	4756	0	1595	1595	0	39	39	0	6367	6367	6367	8	7.5	2	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	19701	19701	0	0	0	15060	15060	0	4642	4642	0	68	68	0	19701	19701	19701	15	7.5	2	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	3795	3795	0	0	0	2759	2759	0	1017	1017	0	24	24	0	3795	3795	3795	1	7.5	2	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	2669	2669	0	0	0	1914	1914	0	748	748	0	12	12	0	2669	2669	2669	0	7.5	2	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	15928	15928	0	0	0	11925	11925	0	3979	3979	0	74	74	0	15928	15928	15928	17	7.5	2	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	13081	13081	0	0	0	9891	9891	0	3165	3165	0	55	55	0	13081	13081	13081	9	7.5	2	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	3454	3454	0	0	0	2472	2472	0	961	961	0	28	28	0	3454	3454	3454	2	7.5	2	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	16504	16504	0	0	0	12411	12411	0	4074	4074	0	65	65	0	16504	16504	16504	15	7.5	2	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	3368	3368	0	0	0	2354	2354	0	1001	1001	0	20	20	0	3368	3368	3368	1	7.5	2	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	8361	8358	3	0	3	6196	6194	2	2132	2131	1	53	53	0	5332.666666666667	5981	6246	4	10	3	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	23149	23102	47	0	47	17445	17404	41	5672	5657	15	114	114	0	14009.333333333334	15868	19793	23	10	3	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	24487	24450	37	0	37	18633	18602	31	5837	5824	13	94	94	0	15188.666666666666	19701	22018	15	10	3	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	4723	4723	0	0	0	3455	3455	0	1250	1250	0	26	26	0	2740	3335	3795	1	10	3	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	5875	5875	0	0	0	4263	4263	0	1590	1590	0	34	34	0	3785.6666666666665	4044	4644	2	10	3	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	16331	16329	2	0	2	12253	12251	2	4056	4056	0	75	75	0	10596	15767	15928	17	10	3	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	20999	20986	13	0	13	15868	15856	12	5115	5113	2	88	87	1	11747	13081	19515	17	10	3	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	5335	5335	0	0	0	3869	3869	0	1442	1442	0	36	36	0	3160.6666666666665	3454	3918	2	10	3	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	26217	26111	106	0	106	19696	19601	95	6487	6459	28	112	112	0	16130.666666666666	16020	16504	23	10	3	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	23827	23794	33	0	33	17953	17926	27	5846	5835	11	104	104	0	15025.333333333334	20471	21237	17	10	3	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	9491	9485	6	0	6	6976	6971	5	2475	2473	2	61	61	0	4674.5	4924.5	6301	5	12.5	4	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	25375	25297	78	0	78	19098	19029	69	6238	6217	21	128	128	0	11995	12069	19793	24	12.5	4	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	24968	24923	45	0	45	18942	18903	39	6005	5992	13	99	99	0	11698.166666666666	11774	22018	15	12.5	4	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	5738	5738	0	0	0	4178	4178	0	1540	1540	0	31	31	0	2766.6666666666665	2971.5	3795	1	12.5	4	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	11618	11612	6	0	6	8638	8633	5	2954	2950	4	65	65	0	5761.833333333333	5977	8323	9	12.5	4	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	25925	25844	80	1	81	19562	19493	69	6329	6311	18	114	114	0	13175	15840.5	16059	21	12.5	4	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	24140	24109	31	0	31	18192	18167	25	5922	5913	9	102	101	1	10335.166666666666	8010.5	21771	17	12.5	4	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	11098	11091	7	0	7	8261	8256	5	2810	2805	5	66	66	0	5120.666666666667	5161	7581	9	12.5	4	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	30196	30031	165	0	165	22737	22591	146	7411	7371	40	137	136	1	15018.5	16262	19673	24	12.5	4	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	24181	24145	36	0	36	18226	18197	29	5927	5915	12	105	105	0	14428	20400	21237	17	12.5	4	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	10733	10722	11	0	11	7876	7866	10	2819	2816	3	68	68	0	3879.285714285714	3868	7245	5	25	7	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	27242	27138	104	0	104	20480	20387	93	6715	6688	27	139	138	1	7951.285714285715	6367	20323	24	25	7	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	28701	28561	140	0	140	21694	21569	125	6967	6940	27	127	126	1	8684.714285714286	5800	22155	17	25	7	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	6441	6440	1	0	1	4634	4633	1	1785	1785	0	36	36	0	2455.6190476190477	2904	3889	1	25	7	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	29631	29464	167	0	167	22212	22067	145	7360	7315	45	137	136	1	8941.142857142857	6367	22577	20	25	7	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	35858	35601	256	1	257	26908	26680	228	8887	8833	54	163	161	2	11468.952380952382	15289	21887	25	25	7	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	27504	27367	137	0	137	20589	20472	117	6865	6828	37	133	131	2	7676	6213	21771	21	25	7	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	36832	36540	292	0	292	27600	27341	259	9159	9090	69	171	170	1	12402.761904761905	15815	22577	25	25	7	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	34816	34581	235	0	235	26140	25934	206	8615	8554	61	154	153	1	10798.857142857143	12449	22930	25	25	7	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	25737	25671	66	0	66	19338	19282	56	6365	6347	18	115	115	0	11034.142857142857	4576	21237	17	25	7	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	43011	42556	452	3	455	31905	31502	403	11000	10899	101	208	205	3	10560.131868131868	7245	23148	32	50	14	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	30881	30719	161	1	162	23079	22936	143	7739	7695	44	156	155	1	5500.626373626374	3063	22930	25	50	14	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	31692	31501	191	0	191	23699	23533	166	7928	7886	42	159	156	3	8489.505494505494	3889	22156	22	50	14	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	31776	31597	179	0	179	23743	23584	159	7965	7921	44	165	164	1	5876.857142857143	3127	23148	27	50	14	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	43031	42562	465	4	469	32007	31588	419	10931	10824	107	198	196	2	9780.923076923076	6367	23148	29	50	14	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	42239	41811	425	3	428	31419	31034	385	10729	10638	91	197	195	2	10415.10989010989	7366	23148	31	50	14	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	30605	30407	198	0	198	22727	22555	172	7803	7754	49	163	161	2	5651.945054945055	3179	21837	23	50	14	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	42763	42308	453	2	455	31781	31376	405	10879	10773	106	205	203	2	10670.802197802197	8269	23148	30	50	14	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	42042	41659	381	2	383	31273	30935	338	10683	10591	92	190	189	1	10639.824175824177	12997	22930	29	50	14	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	29614	29447	167	0	167	22074	21929	145	7480	7437	43	150	148	2	7058.681318681319	3368	21237	21	50	14	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	43716	43237	475	4	479	32355	31930	425	11250	11144	106	212	209	3	9088.952380952382	4550	23148	32	75	21	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44176	43678	494	4	498	32701	32259	442	11364	11246	118	213	210	3	8433.395238095238	3606.5	23148	31	75	21	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	40571	40191	380	0	380	30140	29806	334	10331	10242	89	204	201	3	10242.780952380952	7252.5	22800	30	75	21	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44094	43591	500	3	503	32735	32286	449	11251	11138	113	212	210	2	9771.27619047619	6334	23148	33	75	21	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44402	43904	493	5	498	32874	32433	441	11418	11300	118	213	210	3	10285.504761904762	7536.5	23148	31	75	21	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44251	43754	493	4	497	32750	32313	437	11390	11275	115	216	213	3	10254.57142857143	6296	23148	31	75	21	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	45099	44582	514	3	517	33315	32856	459	11661	11540	121	227	225	2	9350.766666666666	6229.5	23148	34	75	21	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44012	43503	505	4	509	32573	32122	451	11318	11200	118	222	219	3	9574.033333333333	6269.5	23148	33	75	21	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44268	43776	487	5	492	32819	32383	436	11343	11225	118	209	207	2	8952.257142857143	3893.5	22930	31	75	21	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	39622	39252	367	3	370	29403	29081	322	10126	10033	93	195	192	3	8049.742857142857	3450.5	23148	28	75	21	L. crispatus #1	#f032e6	magenta
